n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	feat
/home/jkim/Corpus/recola_wav/P16_10.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_10.wav.csv
/home/jkim/Corpus/recola_wav/P16_11.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_11.wav.csv
/home/jkim/Corpus/recola_wav/P16_12.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_12.wav.csv
/home/jkim/Corpus/recola_wav/P16_13.wav	0	16	7	0	0	0	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_13.wav.csv
/home/jkim/Corpus/recola_wav/P16_14.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_14.wav.csv
/home/jkim/Corpus/recola_wav/P16_15.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_15.wav.csv
/home/jkim/Corpus/recola_wav/P16_16.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_16.wav.csv
/home/jkim/Corpus/recola_wav/P16_17.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_17.wav.csv
/home/jkim/Corpus/recola_wav/P16_18.wav	0	16	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_18.wav.csv
/home/jkim/Corpus/recola_wav/P16_19.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_19.wav.csv
/home/jkim/Corpus/recola_wav/P16_20.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_20.wav.csv
/home/jkim/Corpus/recola_wav/P16_21.wav	0	16	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_21.wav.csv
/home/jkim/Corpus/recola_wav/P16_22.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_22.wav.csv
/home/jkim/Corpus/recola_wav/P16_23.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_23.wav.csv
/home/jkim/Corpus/recola_wav/P16_24.wav	0	16	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_24.wav.csv
/home/jkim/Corpus/recola_wav/P16_25.wav	0	16	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_25.wav.csv
/home/jkim/Corpus/recola_wav/P16_26.wav	0	16	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_26.wav.csv
/home/jkim/Corpus/recola_wav/P16_27.wav	0	16	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_27.wav.csv
/home/jkim/Corpus/recola_wav/P16_28.wav	0	16	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_28.wav.csv
/home/jkim/Corpus/recola_wav/P16_29.wav	0	16	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_29.wav.csv
/home/jkim/Corpus/recola_wav/P16_30.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_30.wav.csv
/home/jkim/Corpus/recola_wav/P16_31.wav	0	16	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_31.wav.csv
/home/jkim/Corpus/recola_wav/P16_32.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_32.wav.csv
/home/jkim/Corpus/recola_wav/P16_33.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_33.wav.csv
/home/jkim/Corpus/recola_wav/P16_34.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_34.wav.csv
/home/jkim/Corpus/recola_wav/P16_35.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_35.wav.csv
/home/jkim/Corpus/recola_wav/P16_36.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_36.wav.csv
/home/jkim/Corpus/recola_wav/P16_37.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_37.wav.csv
/home/jkim/Corpus/recola_wav/P16_38.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_38.wav.csv
/home/jkim/Corpus/recola_wav/P16_39.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_39.wav.csv
/home/jkim/Corpus/recola_wav/P16_40.wav	0	16	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_40.wav.csv
/home/jkim/Corpus/recola_wav/P16_41.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_41.wav.csv
/home/jkim/Corpus/recola_wav/P16_42.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_42.wav.csv
/home/jkim/Corpus/recola_wav/P16_43.wav	0	16	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_43.wav.csv
/home/jkim/Corpus/recola_wav/P16_44.wav	0	16	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_44.wav.csv
/home/jkim/Corpus/recola_wav/P16_45.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_45.wav.csv
/home/jkim/Corpus/recola_wav/P16_46.wav	0	16	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_46.wav.csv
/home/jkim/Corpus/recola_wav/P16_47.wav	0	16	7	0	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_47.wav.csv
/home/jkim/Corpus/recola_wav/P17_0.wav	0	17	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_0.wav.csv
/home/jkim/Corpus/recola_wav/P17_1.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_1.wav.csv
/home/jkim/Corpus/recola_wav/P17_2.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_2.wav.csv
/home/jkim/Corpus/recola_wav/P17_3.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_3.wav.csv
/home/jkim/Corpus/recola_wav/P17_4.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_4.wav.csv
/home/jkim/Corpus/recola_wav/P17_5.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_5.wav.csv
/home/jkim/Corpus/recola_wav/P17_6.wav	0	17	7	0	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_6.wav.csv
/home/jkim/Corpus/recola_wav/P17_7.wav	0	17	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_7.wav.csv
/home/jkim/Corpus/recola_wav/P17_8.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_8.wav.csv
/home/jkim/Corpus/recola_wav/P17_9.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_9.wav.csv
/home/jkim/Corpus/recola_wav/P17_10.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_10.wav.csv
/home/jkim/Corpus/recola_wav/P17_11.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_11.wav.csv
/home/jkim/Corpus/recola_wav/P17_12.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_12.wav.csv
/home/jkim/Corpus/recola_wav/P17_13.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_13.wav.csv
/home/jkim/Corpus/recola_wav/P17_14.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_14.wav.csv
/home/jkim/Corpus/recola_wav/P17_15.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_15.wav.csv
/home/jkim/Corpus/recola_wav/P17_16.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_16.wav.csv
/home/jkim/Corpus/recola_wav/P17_17.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_17.wav.csv
/home/jkim/Corpus/recola_wav/P17_18.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_18.wav.csv
/home/jkim/Corpus/recola_wav/P17_19.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_19.wav.csv
/home/jkim/Corpus/recola_wav/P17_20.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_20.wav.csv
/home/jkim/Corpus/recola_wav/P17_21.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_21.wav.csv
/home/jkim/Corpus/recola_wav/P17_22.wav	0	17	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_22.wav.csv
/home/jkim/Corpus/recola_wav/P17_23.wav	0	17	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_23.wav.csv
/home/jkim/Corpus/recola_wav/P17_24.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_24.wav.csv
/home/jkim/Corpus/recola_wav/P17_25.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_25.wav.csv
/home/jkim/Corpus/recola_wav/P17_26.wav	0	17	7	0	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_26.wav.csv
/home/jkim/Corpus/recola_wav/P19_0.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_0.wav.csv
/home/jkim/Corpus/recola_wav/P19_1.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_1.wav.csv
/home/jkim/Corpus/recola_wav/P19_2.wav	0	19	7	1	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_2.wav.csv
/home/jkim/Corpus/recola_wav/P19_3.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_3.wav.csv
/home/jkim/Corpus/recola_wav/P19_4.wav	0	19	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_4.wav.csv
/home/jkim/Corpus/recola_wav/P19_5.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_5.wav.csv
/home/jkim/Corpus/recola_wav/P19_6.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_6.wav.csv
/home/jkim/Corpus/recola_wav/P19_7.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_7.wav.csv
/home/jkim/Corpus/recola_wav/P19_8.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_8.wav.csv
/home/jkim/Corpus/recola_wav/P19_9.wav	0	19	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_9.wav.csv
/home/jkim/Corpus/recola_wav/P19_10.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_10.wav.csv
/home/jkim/Corpus/recola_wav/P19_11.wav	0	19	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_11.wav.csv
/home/jkim/Corpus/recola_wav/P19_12.wav	0	19	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_12.wav.csv
/home/jkim/Corpus/recola_wav/P19_13.wav	0	19	7	1	0	2	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_13.wav.csv
/home/jkim/Corpus/recola_wav/P19_14.wav	0	19	7	1	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_14.wav.csv
/home/jkim/Corpus/recola_wav/P19_15.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_15.wav.csv
/home/jkim/Corpus/recola_wav/P19_16.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_16.wav.csv
/home/jkim/Corpus/recola_wav/P19_17.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_17.wav.csv
/home/jkim/Corpus/recola_wav/P19_18.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_18.wav.csv
/home/jkim/Corpus/recola_wav/P19_19.wav	0	19	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_19.wav.csv
/home/jkim/Corpus/recola_wav/P19_20.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_20.wav.csv
/home/jkim/Corpus/recola_wav/P19_21.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_21.wav.csv
/home/jkim/Corpus/recola_wav/P19_22.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_22.wav.csv
/home/jkim/Corpus/recola_wav/P19_23.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_23.wav.csv
/home/jkim/Corpus/recola_wav/P19_24.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_24.wav.csv
/home/jkim/Corpus/recola_wav/P19_25.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_25.wav.csv
/home/jkim/Corpus/recola_wav/P19_26.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_26.wav.csv
/home/jkim/Corpus/recola_wav/P19_27.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_27.wav.csv
/home/jkim/Corpus/recola_wav/P19_28.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_28.wav.csv
/home/jkim/Corpus/recola_wav/P19_29.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_29.wav.csv
/home/jkim/Corpus/recola_wav/P19_30.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_30.wav.csv
/home/jkim/Corpus/recola_wav/P19_31.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_31.wav.csv
/home/jkim/Corpus/recola_wav/P19_32.wav	0	19	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_32.wav.csv
/home/jkim/Corpus/recola_wav/P19_33.wav	0	19	7	1	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_33.wav.csv
/home/jkim/Corpus/recola_wav/P19_34.wav	0	19	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_34.wav.csv
/home/jkim/Corpus/recola_wav/P19_35.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_35.wav.csv
/home/jkim/Corpus/recola_wav/P19_36.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_36.wav.csv
/home/jkim/Corpus/recola_wav/P19_37.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_37.wav.csv
/home/jkim/Corpus/recola_wav/P19_38.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_38.wav.csv
/home/jkim/Corpus/recola_wav/P19_39.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_39.wav.csv
/home/jkim/Corpus/recola_wav/P21_0.wav	0	21	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_0.wav.csv
/home/jkim/Corpus/recola_wav/P21_1.wav	0	21	7	1	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_1.wav.csv
/home/jkim/Corpus/recola_wav/P21_2.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_2.wav.csv
/home/jkim/Corpus/recola_wav/P21_3.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_3.wav.csv
/home/jkim/Corpus/recola_wav/P21_4.wav	0	21	7	1	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_4.wav.csv
/home/jkim/Corpus/recola_wav/P21_5.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_5.wav.csv
/home/jkim/Corpus/recola_wav/P21_6.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_6.wav.csv
/home/jkim/Corpus/recola_wav/P21_7.wav	0	21	7	1	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_7.wav.csv
/home/jkim/Corpus/recola_wav/P21_8.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_8.wav.csv
/home/jkim/Corpus/recola_wav/P21_9.wav	0	21	7	1	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_9.wav.csv
/home/jkim/Corpus/recola_wav/P21_10.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_10.wav.csv
/home/jkim/Corpus/recola_wav/P21_11.wav	0	21	7	1	0	2	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_11.wav.csv
/home/jkim/Corpus/recola_wav/P21_12.wav	0	21	7	1	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_12.wav.csv
/home/jkim/Corpus/recola_wav/P21_13.wav	0	21	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_13.wav.csv
/home/jkim/Corpus/recola_wav/P21_14.wav	0	21	7	1	0	2	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_14.wav.csv
/home/jkim/Corpus/recola_wav/P21_15.wav	0	21	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_15.wav.csv
/home/jkim/Corpus/recola_wav/P21_16.wav	0	21	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_16.wav.csv
/home/jkim/Corpus/recola_wav/P21_17.wav	0	21	7	1	0	2	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_17.wav.csv
/home/jkim/Corpus/recola_wav/P21_18.wav	0	21	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_18.wav.csv
/home/jkim/Corpus/recola_wav/P21_19.wav	0	21	7	1	0	1	2	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_19.wav.csv
/home/jkim/Corpus/recola_wav/P21_20.wav	0	21	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_20.wav.csv
/home/jkim/Corpus/recola_wav/P21_21.wav	0	21	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_21.wav.csv
/home/jkim/Corpus/recola_wav/P21_22.wav	0	21	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_22.wav.csv
/home/jkim/Corpus/recola_wav/P21_23.wav	0	21	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_23.wav.csv
