n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	feat
/home/jkim/Corpus/recola_wav/P16_30.wav	0	16	7	0	0	0.465028716067538	0.6488054965	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_30.wav.csv
/home/jkim/Corpus/recola_wav/P16_31.wav	0	16	7	0	0	0.0439729664906561	0.465956586	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_31.wav.csv
/home/jkim/Corpus/recola_wav/P16_32.wav	0	16	7	0	0	0.526470023090864	0.6297235365	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_32.wav.csv
/home/jkim/Corpus/recola_wav/P16_33.wav	0	16	7	0	0	0.584918078284281	0.6154606805	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_33.wav.csv
/home/jkim/Corpus/recola_wav/P16_34.wav	0	16	7	0	0	0.585955335697295	0.5751855225	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_34.wav.csv
/home/jkim/Corpus/recola_wav/P16_35.wav	0	16	7	0	0	0.0185053849906743	0.205607121	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_35.wav.csv
/home/jkim/Corpus/recola_wav/P16_36.wav	0	16	7	0	0	0.106639762589741	0.16376459	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_36.wav.csv
/home/jkim/Corpus/recola_wav/P16_37.wav	0	16	7	0	0	0.20030270566133	0.246635228	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_37.wav.csv
/home/jkim/Corpus/recola_wav/P16_38.wav	0	16	7	0	0	0.755522034520522	0.514876845	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_38.wav.csv
/home/jkim/Corpus/recola_wav/P16_39.wav	0	16	7	0	0	0.970701418247591	0.50974221	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_39.wav.csv
/home/jkim/Corpus/recola_wav/P16_40.wav	0	16	7	0	0	0.858260747264489	0.484285223	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_40.wav.csv
/home/jkim/Corpus/recola_wav/P16_41.wav	0	16	7	0	0	0.765890583734639	0.5065011585	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_41.wav.csv
/home/jkim/Corpus/recola_wav/P16_42.wav	0	16	7	0	0	0.806976047474643	0.517322043	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_42.wav.csv
/home/jkim/Corpus/recola_wav/P16_43.wav	0	16	7	0	0	0.00835125891525035	0.1972422585	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_43.wav.csv
/home/jkim/Corpus/recola_wav/P16_44.wav	0	16	7	0	0	0.25729485313177	0.3618558605	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_44.wav.csv
/home/jkim/Corpus/recola_wav/P16_45.wav	0	16	7	0	0	0.753466705547696	0.528315056	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_45.wav.csv
/home/jkim/Corpus/recola_wav/P16_46.wav	0	16	7	0	0	0.801869874614916	0.550193548	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_46.wav.csv
/home/jkim/Corpus/recola_wav/P16_47.wav	0	16	7	0	0	0.516920692559784	0.90378115	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P16_47.wav.csv
/home/jkim/Corpus/recola_wav/P17_0.wav	0	17	7	0	0	0.702539651942753	0.4066626645	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_0.wav.csv
/home/jkim/Corpus/recola_wav/P17_1.wav	0	17	7	0	0	0.818537050318298	0.6023725285	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_1.wav.csv
/home/jkim/Corpus/recola_wav/P17_2.wav	0	17	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_2.wav.csv
/home/jkim/Corpus/recola_wav/P17_3.wav	0	17	7	0	0	0.963424259229712	0.9189231255	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_3.wav.csv
/home/jkim/Corpus/recola_wav/P17_4.wav	0	17	7	0	0	0.932665175387711	0.5762304925	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_4.wav.csv
/home/jkim/Corpus/recola_wav/P17_5.wav	0	17	7	0	0	0.954873532016889	0.629104583	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_5.wav.csv
/home/jkim/Corpus/recola_wav/P17_6.wav	0	17	7	0	0	0.803725185361702	0.348976799	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_6.wav.csv
/home/jkim/Corpus/recola_wav/P17_7.wav	0	17	7	0	0	0.692986104410856	0.3623722205	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_7.wav.csv
/home/jkim/Corpus/recola_wav/P17_8.wav	0	17	7	0	0	0.25956018199438	0.2233393345	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_8.wav.csv
/home/jkim/Corpus/recola_wav/P17_9.wav	0	17	7	0	0	0.276150628258461	0.1657663055	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_9.wav.csv
/home/jkim/Corpus/recola_wav/P17_10.wav	0	17	7	0	0	0.263607171424159	0.158927206	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_10.wav.csv
/home/jkim/Corpus/recola_wav/P17_11.wav	0	17	7	0	0	0.197528461747552	0.1261868375	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_11.wav.csv
/home/jkim/Corpus/recola_wav/P17_12.wav	0	17	7	0	0	0.174399890993293	0.097077292	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_12.wav.csv
/home/jkim/Corpus/recola_wav/P17_13.wav	0	17	7	0	0	0.130080968158639	0.0849023805	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_13.wav.csv
/home/jkim/Corpus/recola_wav/P17_14.wav	0	17	7	0	0	0.0393110823216151	0.028511404	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_14.wav.csv
/home/jkim/Corpus/recola_wav/P17_15.wav	0	17	7	0	0	0.0656364159131496	0.054430862	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_15.wav.csv
/home/jkim/Corpus/recola_wav/P17_16.wav	0	17	7	0	0	0.227653984694462	0.100660264	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_16.wav.csv
/home/jkim/Corpus/recola_wav/P17_17.wav	0	17	7	0	0	0.0992507543871151	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_17.wav.csv
/home/jkim/Corpus/recola_wav/P17_18.wav	0	17	7	0	0	0	0.067527011	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_18.wav.csv
/home/jkim/Corpus/recola_wav/P17_19.wav	0	17	7	0	0	0.0623722871419568	0.091536614	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_19.wav.csv
/home/jkim/Corpus/recola_wav/P17_20.wav	0	17	7	0	0	0.0749245893036754	0.140056021	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_20.wav.csv
/home/jkim/Corpus/recola_wav/P17_21.wav	0	17	7	0	0	0.0338481214487809	0.0165066015	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_21.wav.csv
/home/jkim/Corpus/recola_wav/P17_22.wav	0	17	7	0	0	0.0987447702818758	0.100420167	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_22.wav.csv
/home/jkim/Corpus/recola_wav/P17_23.wav	0	17	7	0	0	0.482874379365389	0.223732349	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_23.wav.csv
/home/jkim/Corpus/recola_wav/P17_24.wav	0	17	7	0	0	0.962343096005083	0.8812525015	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_24.wav.csv
/home/jkim/Corpus/recola_wav/P17_25.wav	0	17	7	0	0	0.8125062359854	0.7429110885	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_25.wav.csv
/home/jkim/Corpus/recola_wav/P17_26.wav	0	17	7	0	0	0.765909313252023	0.5078906565	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P17_26.wav.csv
/home/jkim/Corpus/recola_wav/P19_0.wav	0	19	7	1	0	0.377942406912726	0.366970140421805	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_0.wav.csv
/home/jkim/Corpus/recola_wav/P19_1.wav	0	19	7	1	0	0.780022422447434	0.819137154763462	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_1.wav.csv
/home/jkim/Corpus/recola_wav/P19_2.wav	0	19	7	1	0	0.680770221746472	0.513335502942009	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_2.wav.csv
/home/jkim/Corpus/recola_wav/P19_3.wav	0	19	7	1	0	0.675817287413351	0.47427267390667	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_3.wav.csv
/home/jkim/Corpus/recola_wav/P19_4.wav	0	19	7	1	0	0.577871023017429	0.144735187579765	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_4.wav.csv
/home/jkim/Corpus/recola_wav/P19_5.wav	0	19	7	1	0	0.385541580206903	0.0597657996267044	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_5.wav.csv
/home/jkim/Corpus/recola_wav/P19_6.wav	0	19	7	1	0	0.243409831539208	0.14681389647598	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_6.wav.csv
/home/jkim/Corpus/recola_wav/P19_7.wav	0	19	7	1	0	0.269357250386077	0.260663506975963	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_7.wav.csv
/home/jkim/Corpus/recola_wav/P19_8.wav	0	19	7	1	0	0.42386314743275	0.362896191169947	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_8.wav.csv
/home/jkim/Corpus/recola_wav/P19_9.wav	0	19	7	1	0	0.578714500397957	0.232876467276079	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_9.wav.csv
/home/jkim/Corpus/recola_wav/P19_10.wav	0	19	7	1	0	0.42299140562448	0.134241508921712	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_10.wav.csv
/home/jkim/Corpus/recola_wav/P19_11.wav	0	19	7	1	0	0.462588939008078	0.198976943030813	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_11.wav.csv
/home/jkim/Corpus/recola_wav/P19_12.wav	0	19	7	1	0	0.572602965261528	0.16809648097487	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_12.wav.csv
/home/jkim/Corpus/recola_wav/P19_13.wav	0	19	7	1	0	0.889639263640809	0.224753467184178	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_13.wav.csv
/home/jkim/Corpus/recola_wav/P19_14.wav	0	19	7	1	0	0.989879173874683	0.289392261745503	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_14.wav.csv
/home/jkim/Corpus/recola_wav/P19_15.wav	0	19	7	1	0	0.801890883355607	0.629351337983116	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_15.wav.csv
/home/jkim/Corpus/recola_wav/P19_16.wav	0	19	7	1	0	0.839602818931372	0.757645710104016	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_16.wav.csv
/home/jkim/Corpus/recola_wav/P19_17.wav	0	19	7	1	0	0.467019432336659	0.449150968367933	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_17.wav.csv
/home/jkim/Corpus/recola_wav/P19_18.wav	0	19	7	1	0	0.321305431262374	0.260322942190477	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_18.wav.csv
/home/jkim/Corpus/recola_wav/P19_19.wav	0	19	7	1	0	0.603257100475469	0.239244009582446	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_19.wav.csv
/home/jkim/Corpus/recola_wav/P19_20.wav	0	19	7	1	0	0.699544315307927	0.285859882067511	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_20.wav.csv
/home/jkim/Corpus/recola_wav/P19_21.wav	0	19	7	1	0	0.82629961781467	0.526734515737749	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_21.wav.csv
/home/jkim/Corpus/recola_wav/P19_22.wav	0	19	7	1	0	0.845580469115784	0.550182786039848	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_22.wav.csv
/home/jkim/Corpus/recola_wav/P19_23.wav	0	19	7	1	0	0.579207078525322	0.396400054225703	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_23.wav.csv
/home/jkim/Corpus/recola_wav/P19_24.wav	0	19	7	1	0	0.181038864779342	0.289147157495992	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_24.wav.csv
/home/jkim/Corpus/recola_wav/P19_25.wav	0	19	7	1	0	0.443827714118335	0.257447055873358	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_25.wav.csv
/home/jkim/Corpus/recola_wav/P19_26.wav	0	19	7	1	0	0.621184189839563	0.280977029184682	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_26.wav.csv
/home/jkim/Corpus/recola_wav/P19_27.wav	0	19	7	1	0	0.613594919073711	0.304588701921608	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_27.wav.csv
/home/jkim/Corpus/recola_wav/P19_28.wav	0	19	7	1	0	0.532594334757184	0.261886824892953	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_28.wav.csv
/home/jkim/Corpus/recola_wav/P19_29.wav	0	19	7	1	0	0.67491489067532	0.293479227311526	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_29.wav.csv
/home/jkim/Corpus/recola_wav/P19_30.wav	0	19	7	1	0	0.701281764356884	0.462680702753173	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_30.wav.csv
/home/jkim/Corpus/recola_wav/P19_31.wav	0	19	7	1	0	0.937608925083045	0.838343243253027	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_31.wav.csv
/home/jkim/Corpus/recola_wav/P19_32.wav	0	19	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_32.wav.csv
/home/jkim/Corpus/recola_wav/P19_33.wav	0	19	7	1	0	0.646629297043538	0.870043344875662	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_33.wav.csv
/home/jkim/Corpus/recola_wav/P19_34.wav	0	19	7	1	0	0.411705395304434	0.402251455148877	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_34.wav.csv
/home/jkim/Corpus/recola_wav/P19_35.wav	0	19	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_35.wav.csv
/home/jkim/Corpus/recola_wav/P19_36.wav	0	19	7	1	0	0.156026745283353	0.0563514710436162	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_36.wav.csv
/home/jkim/Corpus/recola_wav/P19_37.wav	0	19	7	1	0	0.365948804876529	0.0989588055409233	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_37.wav.csv
/home/jkim/Corpus/recola_wav/P19_38.wav	0	19	7	1	0	0.340996512168369	0.144886020458697	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_38.wav.csv
/home/jkim/Corpus/recola_wav/P19_39.wav	0	19	7	1	0	0.3831209801889	0.0286550217367399	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P19_39.wav.csv
/home/jkim/Corpus/recola_wav/P21_0.wav	0	21	7	1	0	0.60093570568571	0.0880617813315261	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_0.wav.csv
/home/jkim/Corpus/recola_wav/P21_1.wav	0	21	7	1	0	0.648383816785047	0.521195564583936	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_1.wav.csv
/home/jkim/Corpus/recola_wav/P21_2.wav	0	21	7	1	0	0.80398377574736	0.723466816764953	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_2.wav.csv
/home/jkim/Corpus/recola_wav/P21_3.wav	0	21	7	1	0	0.795218154338561	0.656236045608849	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_3.wav.csv
/home/jkim/Corpus/recola_wav/P21_4.wav	0	21	7	1	0	0.837609239787266	0.464821662864955	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_4.wav.csv
/home/jkim/Corpus/recola_wav/P21_5.wav	0	21	7	1	0	0.87386521319604	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_5.wav.csv
/home/jkim/Corpus/recola_wav/P21_6.wav	0	21	7	1	0	0.821975021358299	0.642026386387698	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_6.wav.csv
/home/jkim/Corpus/recola_wav/P21_7.wav	0	21	7	1	0	0.770206943044605	0.488705637230083	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_7.wav.csv
/home/jkim/Corpus/recola_wav/P21_8.wav	0	21	7	1	0	0.796275356872529	0.648232647746777	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_8.wav.csv
/home/jkim/Corpus/recola_wav/P21_9.wav	0	21	7	1	0	0.717611742717793	0.588634124033679	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/RAW//P21_9.wav.csv
